,Flywire_id,Subtype,Dendrite_used
1455,720575940613312423,T4b,True
1456,720575940608119770,T4b,True
1457,720575940623811268,T4b,True
1458,720575940624448492,T4b,True
1459,720575940624565006,T4b,True
1460,720575940642621344,T4b,True
1461,720575940645949294,T4b,True
1462,720575940643866568,T4b,True
1463,720575940643705248,T4b,False
1464,720575940636349108,T4b,True
1465,720575940613292595,T4b,True
1466,720575940647818116,T4b,True
1467,720575940629266179,T4b,True
1468,720575940614821630,T4b,True
1469,720575940626251308,T4b,True
1470,720575940620804288,T4b,True
1471,720575940636288357,T4b,True
1472,720575940626302138,T4b,True
1473,720575940641411547,T4c,True
1474,720575940619019313,T4c,True
1475,720575940620613409,T4c,True
1476,720575940611143266,T4c,True
1477,720575940622126418,T4c,True
1478,720575940631222031,T4c,True
1479,720575940624663560,T4c,True
1480,720575940623336330,T4c,True
1481,720575940643533728,T4c,True
1482,720575940614902459,T4c,True
1483,720575940603563893,T4c,True
1484,720575940627102802,T4c,True
1485,720575940615473002,T4c,True
1486,720575940630428892,T4c,True
1487,720575940632269267,T4c,True
1488,720575940627746069,T4c,True
1489,720575940624226121,T4c,True
1490,720575940629887173,T4c,True
1491,720575940641423056,T4c,True
1492,720575940652594422,T4c,True
1493,720575940637822436,T4c,True
1494,720575940632074669,T4c,True
1495,720575940622221865,T4c,True
1496,720575940640122240,T4c,True
1497,720575940616696347,T4c,True
1498,720575940639391184,T4c,True
1499,720575940625052659,T4c,True
1500,720575940613892094,T4c,True
1501,720575940623310333,T4c,True
1502,720575940622712609,T4c,True
1503,720575940622012748,T4c,True
1504,720575940616556561,T4c,True
1505,720575940624003581,T4c,True
1506,720575940631883883,T4c,True
1507,720575940623813316,T4c,True
1508,720575940627834311,T4c,True
1509,720575940617002311,T4c,True
1510,720575940613719294,T4c,True
1511,720575940633790745,T4c,True
1512,720575940624196169,T4c,True
1513,720575940647825540,T4c,True
1514,720575940620735691,T4c,True
1515,720575940604812204,T4c,True
1516,720575940660312449,T4c,True
1517,720575940616616507,T4c,True
1518,720575940625119053,T4c,True
1519,720575940627100618,T4c,True
1520,720575940622708429,T4c,True
1521,720575940629767015,T4c,True
1522,720575940638331974,T4c,True
1523,720575940628917147,T4c,True
1524,720575940628128842,T4c,True
1525,720575940634284954,T4c,True
1526,720575940627724456,T4c,True
1527,720575940639844925,T4c,True
1528,720575940621759100,T4c,True
1529,720575940627130442,T4c,True
1530,720575940619197121,T4c,True
1531,720575940622733097,T4c,True
1532,720575940608085771,T4c,True
1533,720575940624552172,T4c,True
1534,720575940621514080,T4c,True
1535,720575940642395637,T4c,True
1536,720575940633678734,T4c,True
1537,720575940620757926,T4c,True
1538,720575940615449922,T4c,True
1539,720575940617132761,T4c,True
1540,720575940617780241,T4c,True
1541,720575940615054815,T4c,True
1542,720575940623872492,T4c,True
1543,720575940632842148,T4c,True
1544,720575940621201078,T4c,True
1545,720575940638177087,T4c,True
1546,720575940612971634,T4c,True
1547,720575940616961861,T4c,True
1548,720575940621505404,T4c,True
1549,720575940645255022,T4c,True
1550,720575940618376522,T4c,True
1551,720575940605751008,T4c,True
1552,720575940629942827,T4c,True
1553,720575940638987061,T4c,True
1554,720575940623245706,T4c,True
1555,720575940627223634,T4c,True
1556,720575940612245454,T4c,True
1557,720575940612547813,T4c,True
1558,720575940627978183,T4c,True
1559,720575940641648436,T4c,True
1560,720575940632025036,T4c,True
1561,720575940619451608,T4c,True
1562,720575940624103861,T4c,True
1563,720575940623305620,T4c,True
1564,720575940630429945,T4c,True
1565,720575940608936284,T4c,True
1566,720575940620992865,T4c,True
1567,720575940628574658,T4c,True
1568,720575940624941924,T4c,True
1569,720575940635371405,T4c,True
1570,720575940610759378,T4c,True
1571,720575940625126635,T4c,True
1572,720575940643515296,T4c,True
1573,720575940618037990,T4c,True
1574,720575940605418942,T4c,True
1575,720575940626483600,T4c,True
1576,720575940620672609,T4c,True
1577,720575940632441427,T4c,True
1578,720575940620935444,T4c,True
1579,720575940636273294,T4c,True
1580,720575940604636021,T4c,True
1581,720575940628994203,T4c,True
1582,720575940646845236,T4c,True
1583,720575940619415089,T4c,True
1584,720575940635021247,T4c,True
1585,720575940620766817,T4c,True
1586,720575940613623848,T4c,True
1587,720575940620306853,T4c,True
1588,720575940620011503,T4c,True
1589,720575940631448716,T4c,True
1590,720575940630667576,T4c,True
1591,720575940619665005,T4c,True
1592,720575940617111513,T4c,True
1593,720575940618536350,T4c,True
1594,720575940639402880,T4c,True
1595,720575940629814071,T4c,True
1596,720575940628456976,T4c,True
1597,720575940610047698,T4c,True
1598,720575940619265963,T4c,True
1599,720575940617017542,T4c,True
1600,720575940622684966,T4c,True
1601,720575940631598863,T4c,True
1602,720575940613967839,T4c,True
1603,720575940624408840,T4c,True
1604,720575940633295571,T4c,True
1605,720575940628613775,T4c,True
1606,720575940623118633,T4c,True
1607,720575940625809182,T4c,True
1608,720575940642763680,T4c,True
1609,720575940628951814,T4c,True
1610,720575940628200721,T4c,True
1611,720575940639627608,T4c,True
1612,720575940631345450,T4c,True
1613,720575940618368216,T4c,True
1614,720575940637247322,T4c,True
1615,720575940613591761,T4c,True
1616,720575940630829419,T4c,True
1617,720575940622955363,T4c,True
1618,720575940649980537,T4c,False
1619,720575940638302067,T4c,True
1620,720575940622006218,T4c,True
1621,720575940635745648,T4c,True
1622,720575940605139116,T4c,True
1623,720575940612246258,T4c,True
1624,720575940612237285,T4c,True
1625,720575940633364388,T4c,True
1626,720575940634346135,T4c,True
1627,720575940611173474,T4c,True
1628,720575940634385945,T4c,True
1629,720575940605470310,T4c,True
1630,720575940640475856,T4c,True
1631,720575940626800403,T4c,True
1632,720575940636538286,T4c,True
1633,720575940631339700,T4c,True
1634,720575940630587855,T4c,True
1635,720575940620637266,T4c,True
1636,720575940619368128,T4c,True
1637,720575940630067164,T4c,True
1638,720575940614540199,T4c,True
1639,720575940621180912,T4c,True
1640,720575940635951727,T4c,True
1641,720575940642045147,T4c,True
1642,720575940633387233,T4c,True
1643,720575940628546682,T4c,True
1644,720575940632310328,T4c,True
1645,720575940621475293,T4c,True
1646,720575940620012782,T4c,True
1647,720575940633392083,T4c,True
1648,720575940624322196,T4c,True
1649,720575940631030603,T4c,True
1650,720575940605180844,T4c,True
1651,720575940622057989,T4c,True
1652,720575940621689613,T4c,True
1653,720575940626859804,T4c,True
1654,720575940631615993,T4c,True
1655,720575940630925942,T4c,True
1656,720575940620644434,T4c,True
1657,720575940612049777,T4c,True
1658,720575940645597719,T4c,True
1659,720575940615070687,T4c,True
1660,720575940620760029,T4c,True
1661,720575940628488811,T4c,True
1662,720575940636228782,T4c,True
1663,720575940630426947,T4c,True
1664,720575940627454407,T4c,True
1665,720575940610845333,T4c,True
1666,720575940624201805,T4c,True
1667,720575940613190125,T4c,True
1668,720575940626370691,T4c,True
1669,720575940637084991,T4c,True
1670,720575940628620547,T4c,True
1671,720575940604983398,T4c,True
1672,720575940600850441,T4c,True
1673,720575940640571088,T4c,True
1674,720575940604636789,T4c,True
1675,720575940623014185,T4c,True
1676,720575940609042955,T4c,False
1677,720575940626104457,T4c,True
1678,720575940627002626,T4c,True
1679,720575940631885964,T4c,True
1680,720575940610585646,T4c,True
1681,720575940633597285,T4c,True
1682,720575940627562250,T4c,True
1683,720575940608519689,T4c,True
1684,720575940628099130,T4c,True
1685,720575940619716961,T4c,True
1686,720575940625540185,T4c,True
1687,720575940628347774,T4c,True
1688,720575940610508334,T4c,True
1689,720575940606521545,T4c,True
1690,720575940630793943,T4c,True
1691,720575940629322395,T4c,True
1692,720575940638747251,T4c,True
1693,720575940630086394,T4c,True
1694,720575940612289689,T4c,True
1695,720575940615610930,T4c,True
1696,720575940619734987,T4c,True
1697,720575940634830699,T4c,True
1698,720575940636906893,T4c,True
1699,720575940611212238,T4c,True
1700,720575940612960661,T4c,True
1701,720575940620314246,T4c,True
1702,720575940621522272,T4c,True
1703,720575940629063106,T4c,True
1704,720575940620913798,T4c,True
1705,720575940646004003,T4c,True
1706,720575940618517794,T4c,False
1707,720575940632591897,T4c,True
1708,720575940630809448,T4c,True
1709,720575940617180305,T4c,True
1710,720575940631270556,T4c,True
1711,720575940620117669,T4c,True
1712,720575940623820873,T4c,True
1713,720575940614431378,T4c,True
1714,720575940644787479,T4c,True
1715,720575940631438696,T4c,True
1716,720575940633943708,T4c,True
1717,720575940618344571,T4c,True
1718,720575940628223570,T4c,True
1719,720575940618773840,T4c,True
1720,720575940627825051,T4c,True
1721,720575940616191861,T4c,True
1722,720575940610303790,T4c,True
1723,720575940605432422,T4c,True
1724,720575940614101043,T4c,True
1725,720575940631406587,T4c,True
1726,720575940617781661,T4c,True
1727,720575940617643705,T4c,False
1728,720575940619580245,T4c,True
1729,720575940620017829,T4c,True
1730,720575940627288580,T4c,True
1731,720575940658822785,T4c,True
1732,720575940620922748,T4c,True
1733,720575940629557803,T4c,True
1734,720575940612221669,T4c,True
1735,720575940639032910,T4c,True
1736,720575940630739705,T4c,True
1737,720575940622199105,T4c,True
1738,720575940619889729,T4c,True
1739,720575940607131570,T4c,True
1740,720575940627306261,T4c,True
1741,720575940620697520,T4c,True
1742,720575940641656116,T4c,True
1743,720575940631610472,T4c,True
1744,720575940620608365,T4c,True
1745,720575940612874803,T4c,True
1746,720575940612176090,T4c,True
1747,720575940614174098,T4c,True
1748,720575940635454827,T4c,True
1749,720575940627110226,T4c,False
1750,720575940629766247,T4c,True
1751,720575940617098681,T4c,True
1752,720575940614854034,T4c,True
1753,720575940638284622,T4c,True
1754,720575940632931294,T4c,True
1755,720575940621651694,T4c,True
1756,720575940635683695,T4c,True
1757,720575940621454719,T4c,True
1758,720575940612755314,T4c,True
1759,720575940617771803,T4c,True
1760,720575940620519173,T4c,True
1761,720575940621651366,T4c,True
1762,720575940638533208,T4c,True
1763,720575940649627257,T4c,True
1764,720575940631514179,T4c,True
1765,720575940608394249,T4c,True
1766,720575940609843298,T4c,True
1767,720575940626174210,T4c,True
1768,720575940635446264,T4c,True
1769,720575940631054649,T4c,True
1770,720575940617194937,T4c,True
1771,720575940612316313,T4c,True
1772,720575940607784405,T4c,True
1773,720575940617227449,T4c,True
1774,720575940640240117,T4c,True
1775,720575940634914411,T4c,True
1776,720575940620260998,T4c,True
1777,720575940623997931,T4c,True
1778,720575940628105488,T4c,True
1779,720575940653493750,T4c,True
1780,720575940620228212,T4c,True
1781,720575940617449250,T4c,True
1782,720575940624609511,T4c,True
1783,720575940630945551,T4c,True
1784,720575940624478608,T4c,True
1785,720575940625653228,T4c,True
1786,720575940638250054,T4c,True
1787,720575940628112456,T4c,True
1788,720575940617967773,T4c,True
1789,720575940617699998,T4c,True
1790,720575940604898662,T4c,True
1791,720575940616517749,T4c,True
1792,720575940604622453,T4c,True
1793,720575940620476436,T4c,True
1794,720575940624499947,T4c,True
1795,720575940614559894,T4c,True
1796,720575940623910397,T4c,True
1797,720575940633978649,T4c,True
1798,720575940628195527,T4c,True
1799,720575940630723671,T4c,True
1800,720575940634767711,T4c,True
1801,720575940620243591,T4c,True
1802,720575940628694121,T4c,True
1803,720575940629486891,T4c,True
1804,720575940633380192,T4c,True
1805,720575940611795320,T4c,True
1806,720575940636612324,T4c,True
1807,720575940626876291,T4c,True
1808,720575940635633588,T4c,True
1809,720575940632389201,T4c,True
1810,720575940637645790,T4c,True
1811,720575940626555589,T4c,True
1812,720575940614102579,T4c,True
1813,720575940619647808,T4c,True
1814,720575940603904496,T4c,True
1815,720575940617578201,T4c,True
1816,720575940630251884,T4c,False
1817,720575940618258845,T4c,True
1818,720575940626349242,T4c,True
1819,720575940632685004,T4c,False
1820,720575940620394257,T4c,True
1821,720575940631736680,T4c,True
1822,720575940623312874,T4c,True
1823,720575940634874975,T4c,True
1824,720575940630043727,T4c,True
1825,720575940607955723,T4c,True
1826,720575940603797420,T4c,True
1827,720575940627442831,T4c,True
1828,720575940630268780,T4c,True
1829,720575940626070714,T4c,True
1830,720575940624685204,T4c,True
1831,720575940622342012,T4c,True
1832,720575940630182364,T4c,False
1833,720575940610835922,T4c,True
1834,720575940628657914,T4c,True
1835,720575940631286343,T4c,True
1836,720575940617193428,T4c,True
1837,720575940654504353,T4c,True
1838,720575940635700335,T4c,True
1839,720575940636059503,T4c,True
1840,720575940617514241,T4c,True
1841,720575940626721688,T4c,True
1842,720575940603391712,T4c,True
1843,720575940626702026,T4c,True
1844,720575940628806782,T4c,True
1845,720575940637610597,T4c,True
1846,720575940631935116,T4c,True
1847,720575940648649860,T4c,True
1848,720575940618757430,T4c,True
1849,720575940612415146,T4c,True
1850,720575940632760933,T4c,True
1851,720575940637627749,T4c,True
1852,720575940631961657,T4c,True
1853,720575940640150912,T4c,True
1854,720575940627131910,T4c,True
1855,720575940627113994,T4c,True
1856,720575940627410793,T4c,True
1857,720575940629023494,T4c,True
1858,720575940632813357,T4c,True
1859,720575940634067612,T4c,True
1860,720575940632712275,T4c,True
1861,720575940631971346,T4c,True
1862,720575940634193008,T4c,True
1863,720575940627179401,T4c,True
1864,720575940653694881,T4c,True
1865,720575940645362542,T4c,True
1866,720575940634182937,T4c,True
1867,720575940616931101,T4c,True
1868,720575940612694755,T4c,True
1869,720575940628180617,T4c,True
1870,720575940646191236,T4c,True
1871,720575940615255446,T4c,True
1872,720575940615803807,T4c,True
1873,720575940615068895,T4c,True
1874,720575940630315052,T4c,True
1875,720575940626857260,T4c,True
1876,720575940612761458,T4c,True
1877,720575940620397841,T4c,True
1878,720575940628122186,T4c,True
1879,720575940620506862,T4c,True
1880,720575940618910228,T4c,True
1881,720575940628591619,T4c,True
1882,720575940644958487,T4c,True
1883,720575940626976180,T4c,True
1884,720575940605671625,T4c,True
1885,720575940623653098,T4c,True
1886,720575940638872765,T4c,True
1887,720575940621229552,T4c,True
1888,720575940630381007,T4c,True
1889,720575940629435130,T4c,True
1890,720575940620894854,T4c,True
1891,720575940614218655,T4c,True
1892,720575940624748327,T4c,True
1893,720575940612579763,T4c,True
1894,720575940623167172,T4c,True
1895,720575940623748277,T4c,True
1896,720575940620625067,T4c,True
1897,720575940638350406,T4c,True
1898,720575940632168612,T4c,True
1899,720575940627116298,T4c,True
1900,720575940635313562,T4c,False
1901,720575940617397433,T4c,True
1902,720575940630219479,T4c,True
1903,720575940628097768,T4c,True
1904,720575940624710379,T4c,True
1905,720575940606521801,T4c,True
1906,720575940659976065,T4c,True
1907,720575940624007176,T4c,True
1908,720575940616643618,T4c,True
1909,720575940644174958,T4c,True
1910,720575940624582985,T4c,True
1911,720575940640356952,T4c,True
1912,720575940619962612,T4c,True
1913,720575940619979313,T4c,True
1914,720575940637555853,T4c,True
1915,720575940640066382,T4c,True
1916,720575940642090400,T4c,True
1917,720575940630801605,T4c,True
1918,720575940607702876,T4c,True
1919,720575940632007860,T4c,True
1920,720575940646592564,T4c,True
1921,720575940610732130,T4c,True
1922,720575940639535438,T4c,False
1923,720575940621674061,T4c,True
1924,720575940620771937,T4c,True
1925,720575940620953724,T4c,True
1926,720575940628233744,T4c,True
1927,720575940638681934,T4c,True
1928,720575940608362076,T4c,True
1929,720575940621024124,T4c,True
1930,720575940629428350,T4c,True
1931,720575940646585140,T4c,True
1932,720575940627753810,T4c,True
1933,720575940605980337,T4c,True
1934,720575940623208376,T4c,True
1935,720575940628364806,T4c,True
1936,720575940623133075,T4c,True
1937,720575940616524305,T4c,True
1938,720575940635330484,T4c,True
1939,720575940619278552,T4c,True
1940,720575940630126391,T4c,True
1941,720575940618665595,T4c,True
1942,720575940621429492,T4c,True
1943,720575940622319498,T4c,True
1944,720575940633641442,T4c,True
1945,720575940621124980,T4c,True
1946,720575940626402712,T4c,True
1947,720575940628369418,T4c,True
1948,720575940632861779,T4c,True
1949,720575940623000614,T4c,False
1950,720575940622177712,T4c,True
1951,720575940622787683,T4c,True
1952,720575940621555821,T4c,True
1953,720575940632817069,T4c,True
1954,720575940616452950,T4c,True
1955,720575940621824577,T4c,True
1956,720575940623074598,T4c,True
1957,720575940616516865,T4c,True
1958,720575940637610468,T4c,True
1959,720575940638675034,T4c,True
1960,720575940636338789,T4c,True
1961,720575940627259155,T4c,True
1962,720575940617646265,T4c,True
1963,720575940621468352,T4c,True
1964,720575940632588430,T4c,True
1965,720575940644664855,T4c,True
1966,720575940615160991,T4c,True
1967,720575940619119006,T4c,True
1968,720575940619372736,T4c,True
1969,720575940625731002,T4c,True
1970,720575940637809124,T4c,True
1971,720575940604142453,T4c,True
1972,720575940638396724,T4c,True
1973,720575940614678237,T4c,True
1974,720575940621781261,T4c,True
1975,720575940630675756,T4c,True
1976,720575940618114082,T4c,True
1977,720575940647192708,T4c,True
1978,720575940626534914,T4c,True
1979,720575940632332333,T4c,True
1980,720575940624671636,T4c,True
1981,720575940631725880,T4c,True
1982,720575940620878836,T4c,True
1983,720575940615741145,T4c,True
1984,720575940632301523,T4c,True
1985,720575940625460099,T4c,True
1986,720575940639743310,T4c,True
1987,720575940629558906,T4c,True
1988,720575940632190092,T4c,True
1989,720575940616714068,T4c,True
1990,720575940614822621,T4c,True
1991,720575940616788573,T4c,True
1992,720575940612622102,T4c,True
1993,720575940623296147,T4c,True
1994,720575940623011096,T4c,True
1995,720575940619097560,T4c,True
1996,720575940619198110,T4c,True
1997,720575940615215170,T4c,True
1998,720575940623288260,T4c,True
1999,720575940627453995,T4c,True
2000,720575940618485312,T4c,True
2001,720575940631307212,T4c,True
2002,720575940633695201,T4c,True
2003,720575940614239338,T4c,True
2004,720575940633372627,T4c,True
2005,720575940608947413,T4c,True
2006,720575940626633615,T4c,True
2007,720575940621477458,T4c,True
2008,720575940622320861,T4c,True
2009,720575940614347774,T4c,True
2010,720575940626926991,T4c,True
2011,720575940622218876,T4c,True
2012,720575940623151240,T4c,True
2013,720575940623323530,T4c,True
2014,720575940604804798,T4c,True
2015,720575940615512482,T4c,True
2016,720575940630186556,T4c,True
2017,720575940627027733,T4c,True
2018,720575940613972451,T4c,True
2019,720575940634089116,T4c,True
2020,720575940630989899,T4c,True
2021,720575940609832387,T4c,True
2022,720575940608317362,T4c,True
2023,720575940621111381,T4c,True
2024,720575940627115038,T4c,True
2025,720575940603498613,T4c,True
2026,720575940619956045,T4c,True
2027,720575940630675415,T4c,True
2028,720575940624018675,T4c,True
2029,720575940627179539,T4c,True
2030,720575940631944775,T4c,True
2031,720575940638730805,T4c,True
2032,720575940618381981,T4c,True
2033,720575940629808940,T4c,True
2034,720575940639565126,T4c,True
2035,720575940632439400,T4c,True
2036,720575940623706549,T4c,True
2037,720575940628418639,T4c,True
2038,720575940607194290,T4c,True
2039,720575940605762406,T4c,True
2040,720575940628876647,T4c,True
2041,720575940628463977,T4c,True
2042,720575940613032600,T4c,True
2043,720575940626579784,T4c,True
2044,720575940630625654,T4c,True
2045,720575940619572053,T4c,True
2046,720575940602928608,T4c,True
2047,720575940659518849,T4c,True
2048,720575940639273535,T4c,True
2049,720575940638379136,T4c,True
2050,720575940622094377,T4c,True
2051,720575940623449284,T4c,True
2052,720575940637701005,T4c,True
2053,720575940623705599,T4c,True
2054,720575940641272309,T4c,True
2055,720575940624331047,T4c,True
2056,720575940622128161,T4c,True
2057,720575940646458500,T4c,True
2058,720575940641138829,T4c,True
2059,720575940631784808,T4c,True
2060,720575940632280680,T4c,True
2061,720575940621727493,T4c,True
2062,720575940619459126,T4c,True
2063,720575940620603519,T4c,True
2064,720575940631557699,T4c,True
2065,720575940622586467,T4c,True
2066,720575940620515857,T4c,True
2067,720575940621507568,T4c,True
2068,720575940618700504,T4c,True
2069,720575940618925947,T4c,True
2070,720575940623460292,T4c,True
2071,720575940625653543,T4c,True
2072,720575940631671889,T4c,True
2073,720575940619274118,T4c,True
2074,720575940644133924,T4c,True
2075,720575940631009810,T4c,True
2076,720575940629263098,T4c,True
2077,720575940628861244,T4c,True
2078,720575940624296265,T4c,True
2079,720575940637741801,T4c,True
2080,720575940620693999,T4c,True
2081,720575940616015803,T4c,True
2082,720575940617760670,T4c,True
2083,720575940616872331,T4c,True
2084,720575940632032360,T4c,True
2085,720575940618750006,T4c,True
2086,720575940615035699,T4c,True
2087,720575940631122489,T4c,True
2088,720575940612318065,T4c,True
2089,720575940627446549,T4c,True
2090,720575940618468692,T4c,True
2091,720575940617216441,T4c,True
2092,720575940624248319,T4c,True
2093,720575940639387856,T4c,True
2094,720575940604635253,T4c,True
2095,720575940608697412,T4c,True
2096,720575940633103772,T4c,True
2097,720575940629969936,T4c,True
2098,720575940623123494,T4c,True
2099,720575940630086876,T4c,True
2100,720575940617832788,T4c,True
2101,720575940605840514,T4c,True
2102,720575940624660231,T4c,True
2103,720575940604521952,T4c,True
2104,720575940635219903,T4c,True
2105,720575940618074205,T4c,True
2106,720575940636449678,T4c,True
2107,720575940613903978,T4c,True
2108,720575940622892493,T4c,True
2109,720575940627216259,T4c,True
2110,720575940627082633,T4c,True
2111,720575940617241437,T4c,True
2112,720575940622953059,T4c,True
2113,720575940632576910,T4c,True
2114,720575940621130849,T4c,True
2115,720575940623410163,T4c,True
2116,720575940638174953,T4c,False
2117,720575940628303857,T4c,True
2118,720575940624598771,T4c,True
2119,720575940619531502,T4c,True
2120,720575940632825261,T4c,True
2121,720575940618489115,T4c,True
2122,720575940644622628,T4c,True
2123,720575940625374541,T4c,True
2124,720575940608408282,T4c,True
2125,720575940626256421,T4c,True
2126,720575940616794930,T4c,False
2127,720575940622944525,T4c,True
2128,720575940620213268,T4c,True
2129,720575940620384848,T4c,True
2130,720575940632169356,T4c,True
2131,720575940616530006,T4c,True
2132,720575940608760843,T4c,True
2133,720575940617342169,T4c,True
2134,720575940609108316,T4c,True
2135,720575940614905759,T4c,True
2136,720575940634302560,T4c,True
2137,720575940640238499,T4c,True
2138,720575940626210860,T4c,True
2139,720575940618270877,T4c,True
2140,720575940613712109,T4c,True
2141,720575940617348582,T4c,True
2142,720575940623447530,T4c,True
2143,720575940631369925,T4c,True
2144,720575940614926954,T4c,True
2145,720575940639642968,T4c,True
2146,720575940612207589,T4c,True
2147,720575940632950684,T4c,True
2148,720575940616748249,T4c,True
2149,720575940624703979,T4c,True
2150,720575940616238521,T4c,True
2151,720575940623237267,T4c,True
2152,720575940632629551,T4c,True
2153,720575940612584173,T4c,True
2154,720575940624379721,T4c,True
2155,720575940627193481,T4c,True
2156,720575940619185099,T4c,True
2157,720575940628405064,T4c,True
2158,720575940620887535,T4c,True
2159,720575940622648344,T4c,True
2160,720575940629580414,T4c,True
2161,720575940612319658,T4c,True
2162,720575940626840775,T4c,True
2163,720575940624985095,T4c,True
2164,720575940627702534,T4c,True
2165,720575940621086299,T4c,True
2166,720575940613117206,T4c,True
2167,720575940624269036,T4c,True
2168,720575940624822503,T4c,True
2169,720575940633297377,T4c,True
2170,720575940633583187,T4c,True
2171,720575940624490829,T4c,True
2172,720575940636903024,T4c,True
2173,720575940619182507,T4c,True
2174,720575940611806357,T4c,True
2175,720575940605880497,T4c,True
2176,720575940629528080,T4c,True
2177,720575940635075038,T4c,True
2178,720575940638392390,T4c,True
2179,720575940630978391,T4c,True
2180,720575940627732904,T4c,True
2181,720575940638729048,T4c,True
2182,720575940623736617,T4c,True
2183,720575940636459877,T4c,True
2184,720575940611250040,T4c,True
2185,720575940607632306,T4c,True
2186,720575940633678478,T4c,True
2187,720575940610633682,T4c,True
2188,720575940622804237,T4c,True
2189,720575940631521484,T4c,True
2190,720575940622975211,T4c,True
2191,720575940617644171,T4c,True
2192,720575940637797609,T4c,True
2193,720575940617474561,T4c,True
2194,720575940617809809,T4c,True
2195,720575940624247629,T4c,True
2196,720575940622738445,T4c,True
2197,720575940624951335,T4c,True
2198,720575940635350520,T4c,True
2199,720575940622475263,T4c,True
2200,720575940633179949,T4c,True
2201,720575940627110385,T4c,True
2202,720575940616664337,T4c,True
2203,720575940618340416,T4c,True
2204,720575940624166837,T4c,True
2205,720575940603394272,T4c,True
2206,720575940625276990,T4c,True
2207,720575940630066908,T4c,True
2208,720575940619608405,T4c,True
2209,720575940634333852,T4c,True
2210,720575940627772815,T4c,True
2211,720575940635927151,T4c,True
2212,720575940627327034,T4c,True
2213,720575940613498262,T4c,True
2214,720575940627657749,T4c,True
2215,720575940639963224,T4c,True
2216,720575940630304894,T4c,True
2217,720575940630988625,T4c,True
2218,720575940619784033,T4c,True
2219,720575940613262573,T4c,True
2220,720575940621044084,T4c,True
2221,720575940627478147,T4c,True
2222,720575940619765670,T4c,True
2223,720575940637958207,T4c,True
2224,720575940660102273,T4c,False
2225,720575940618782599,T4c,True
2226,720575940614208664,T4c,True
2227,720575940616224414,T4c,True
2228,720575940622958412,T4c,True
2229,720575940626852373,T4c,True
2230,720575940606480073,T4c,True
2231,720575940619675989,T4c,True
2232,720575940630868165,T4c,True
2233,720575940647362436,T4c,True
2234,720575940630610046,T4c,True
2235,720575940625859879,T4c,True
2236,720575940615221758,T4c,True
2237,720575940624124716,T4c,True
2238,720575940618265172,T4c,True
2239,720575940610050499,T4c,True
2240,720575940627963525,T4c,False
2241,720575940615408757,T4c,True
2242,720575940620696229,T4c,True
2243,720575940622713724,T4c,True
2244,720575940608585993,T4c,True
2245,720575940622536030,T4c,True
2246,720575940633181410,T4c,True
2247,720575940620901870,T4c,True
2248,720575940639204927,T4c,True
2249,720575940623228637,T4c,False
2250,720575940624694823,T4d,True
2251,720575940626358617,T4d,True
2252,720575940635562347,T4d,True
2253,720575940623235622,T4d,True
2254,720575940630444396,T4d,True
2255,720575940622468940,T4d,True
2256,720575940617361206,T4d,True
2257,720575940625856039,T4d,True
2258,720575940619181739,T4d,True
2259,720575940633805267,T4d,True
2260,720575940659863937,T4d,True
2261,720575940629826007,T4d,True
2262,720575940622196001,T4d,True
2263,720575940640338229,T4d,True
2264,720575940639522163,T4d,True
2265,720575940620431013,T4d,True
2266,720575940644663831,T4d,True
2267,720575940637836634,T4d,True
2268,720575940625529362,T4d,True
2269,720575940615954282,T4d,True
2270,720575940613905514,T4d,True
2271,720575940622739981,T4d,True
2272,720575940635252109,T4d,True
2273,720575940620992773,T4d,True
2274,720575940614248866,T4d,True
2275,720575940623374591,T4d,True
2276,720575940638695220,T4d,True
2277,720575940614299047,T4d,True
2278,720575940617971217,T4d,True
2279,720575940616680587,T4d,True
2280,720575940622108442,T4d,True
2281,720575940630086906,T4d,True
2282,720575940605241516,T4d,True
2283,720575940616008350,T4d,True
2284,720575940629457786,T4d,True
2285,720575940641440397,T4d,True
2286,720575940630465910,T4d,True
2287,720575940627709672,T4d,True
2288,720575940647286068,T4d,True
2289,720575940615263298,T4d,True
2290,720575940638480755,T4d,True
2291,720575940624519876,T4d,True
2292,720575940605528166,T4d,True
2293,720575940607063730,T4d,True
2294,720575940632072722,T4d,True
2295,720575940625123879,T4d,True
2296,720575940616368667,T4d,True
2297,720575940623481226,T4d,True
2298,720575940622987400,T4d,True
2299,720575940628126449,T4d,True
2300,720575940627396881,T4d,True
2301,720575940636768090,T4d,True
2302,720575940615782962,T4d,True
2303,720575940630738775,T4d,True
2304,720575940649890425,T4d,True
2305,720575940621344169,T4d,True
2306,720575940634947167,T4d,True
2307,720575940621520736,T4d,True
2308,720575940623052326,T4d,True
2309,720575940622935832,T4d,True
2310,720575940658882945,T4d,True
2311,720575940622246090,T4d,True
2312,720575940620961718,T4d,True
2313,720575940638179561,T4d,True
2314,720575940613462579,T4d,True
2315,720575940620894630,T4d,True
2316,720575940616946805,T4d,True
2317,720575940636650382,T4d,True
2318,720575940627435791,T4d,True
2319,720575940652673526,T4d,True
2320,720575940611180005,T4d,True
2321,720575940628377618,T4d,True
2322,720575940627420162,T4d,True
2323,720575940626580879,T4d,True
2324,720575940631107359,T4d,True
2325,720575940631846324,T4d,True
2326,720575940620843644,T4d,True
2327,720575940603842476,T4d,True
